1,1,4.3702706699579
1,2,3.0234855697123444
1,3,2.5960390181086823
1,4,3.9185298427464446
1,5,3.14504946299747
1,6,2.7526926603078725
1,7,4.179947915285716
1,8,3.0821940579511558
1,9,4.233761769063215
1,10,3.6066109438820186
1,11,3.441076688752398
1,12,4.732528795315069
1,13,4.378811318444942
1,14,4.055105012051449
1,15,4.192868880440815
1,16,3.600070240824209
1,17,3.5078174292191333
1,18,2.651605315662807
1,19,4.070882120206266
1,20,3.617748753302875
1,21,2.2649234316200584
1,22,4.127649458877844
1,23,4.673809684135463
1,24,3.613229977642936
1,25,3.3987321129248333
1,26,3.517656428898048
1,27,3.2124654520737104
1,28,3.8033026863967523
1,29,2.420605709896271
1,30,4.01873842110244
1,31,4.0
1,32,3.690326696156167
1,33,3.802409937597837
1,34,3.9474383432943516
1,35,2.7001826556422466
1,36,2.375887226804768
1,37,2.535028619232814
1,38,2.5680621001333788
1,39,3.5120630629655993
1,40,2.613110828853821
1,41,2.7115878452539763
1,42,4.410887513231631
1,43,3.129614547296992
1,44,2.953940836221167
1,45,4.411729214274305
1,46,3.1960353539635875
1,47,3.7225480020655155
1,48,4.6654610499545255
1,49,3.351737422448529
1,50,4.401743124103291
1,51,3.6789795738526023
1,52,3.673733271998591
1,53,3.895408259445569
1,54,2.9835832965279923
1,55,4.313765572137678
1,56,3.588499609894575
1,57,3.6545948383768994
1,58,3.912858086789277
1,59,4.399654395297528
1,60,4.118654644791007
1,61,4.113837861378612
1,62,3.501903247444795
1,63,2.5242554459403146
1,64,4.430675534364122
1,65,3.4169563714082343
1,66,3.7359405659317524
1,67,3.074015130274784
1,68,3.6939058515188297
1,69,3.6452641409733784
1,70,3.5097177006645395
1,71,3.5383698843400624
1,72,2.9163264926228845
1,73,3.0187860269317928
1,74,2.7324078356483055
1,75,3.9820119431022123
1,76,3.3571516455975736
1,77,3.093289322109094
1,78,1.778046625774745
1,79,4.284047070305692
1,80,2.402922034870187
1,81,3.813688985917743
1,82,3.5727433751733852
1,83,3.9489404114281115
1,84,2.7583565804595493
1,85,2.995880096731529
1,86,4.193857451760526
1,87,4.392920269910491
1,88,3.5353457378242337
1,89,4.65462713371084
1,90,3.4404102835986903
1,91,3.643841226524151
1,92,3.245511245757975
1,93,4.094398765356228
1,94,2.2294459142540393
1,95,3.878039505872893
1,96,3.7929514113325844
1,97,3.8630955683744945
1,98,4.113296658014768
1,99,3.581303703360069
1,100,4.468915294061407
1,101,3.4253700274417436
1,102,2.8363148622537384
1,103,2.1584980070359743
1,104,1.820622616584878
1,105,1.8727356753504087
1,106,2.826233147178408
1,107,3.646809421803144
1,108,3.4246402499011688
1,109,3.731807560007699
1,110,2.3254455116693658
1,111,3.80705043535506
1,112,2.013474385568005
1,113,3.549719883875528
1,114,4.457241191717666
1,115,4.009809981928433
1,116,3.303625781570667
1,117,4.03266586735873
1,118,2.873923986499573
1,119,4.462702652262533
1,120,1.7002413743077047
1,121,3.4322737979186217
1,122,2.456343979401278
1,123,3.705130489895116
1,124,4.374782677437097
1,125,3.338988587770991
1,126,3.333376370822138
1,127,4.1841184030017535
1,128,3.460138702546966
1,129,3.7566356398675524
1,130,2.7300297162982208
1,131,3.0967496314112126
1,132,4.183731116310681
1,133,4.096775219064177
1,134,4.208155970738489
1,135,3.8187208854735633
1,136,3.987603617186015
1,137,4.399683102994653
1,138,2.2471962223261537
1,139,2.2402479331093472
1,140,3.1331043435908366
1,141,3.530015060732395
1,142,2.5643437354320677
1,143,3.819717451985965
1,144,4.421987261197862
1,145,2.3463936306469124
1,146,2.606140071563756
1,147,3.037828052977713
1,148,3.203020077541229
1,149,3.057019668277964
1,150,3.563278467735659
1,151,3.6288714145539243
1,152,3.91591771981017
1,153,4.071369727681399
1,154,3.8754066882831806
1,155,2.0555060322045047
1,156,3.962852140327635
1,157,4.111479447444339
1,158,2.181240882927108
1,159,3.0243511378697656
1,160,3.1843217656503056
1,161,3.408271579654837
1,162,2.9817983453752754
1,163,3.0333893461215595
1,164,3.8042418852630284
1,165,4.078295254039419
1,166,4.075863904028608
1,167,2.5197916638980127
1,168,4.134429156897548
1,169,4.387587287236251
1,170,4.602088694041598
1,171,4.115631058599743
1,172,4.588941509369562
1,173,4.291041759800937
1,174,4.426200931165774
1,175,3.9849654817511015
1,176,4.599219579440206
1,177,4.443633827202488
1,178,4.595515402645752
1,179,3.6414754156144187
1,180,4.155308266818567
1,181,4.493938286629562
1,182,4.248285726495839
1,183,4.122847959472869
1,184,3.313738215476503
1,185,3.9884917812534817
1,186,3.5776680940901318
1,187,4.1474612220948455
1,188,3.7780386191483637
1,189,4.376430065886383
1,190,4.361705295296531
1,191,4.118731492642421
1,192,4.561634030045961
1,193,3.8220796080726105
1,194,4.0606489788791365
1,195,4.433489048637067
1,196,3.4858009318467933
1,197,4.172157146854526
1,198,4.279322105050837
1,199,4.359979201920688
1,200,3.5225856629603465
1,201,4.241064797266259
1,202,3.933383518768932
1,203,4.007224082713079
1,204,4.178627416191758
1,205,3.9614858625276854
1,206,3.909939802012843
